player,player_id,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,YOP,Match
Jermaine Eluemunor,11914,7,0.11198744573756592,-0.568670230969411,0.2691013162361014,-1.1983456740896676,0.733399909169828,-1.2208911040989605,-0.9659050129708118,-1.2369330024329541,-1.340362342531298,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.2955054505466346,-0.20828456930427738,-0.6648341624741657,-0.15327599320930452,-1.29600589914392,-1.3411198083848221,-1.3420268921506182,-0.6938436082055978,-0.10653853655579872,-1.181117983768058,1.2872309774569624,2019,1
Tyler Larsen,9304,4,0.11198744573756592,-0.568670230969411,-1.2463000659694363,-0.11109162452268434,0.9359299253692097,0.43595105683210805,-0.9659050129708118,-1.2369330024329541,-1.2985761827963755,0.09357032427038955,0.09313644704662327,1.3653865285648445,-0.6798497726772896,-1.2861219706010973,-0.9531581192278035,-1.2979069439524116,0.19254747087341367,-0.685117693813391,-0.15327599320930452,-1.2984076568083667,-1.297757370422304,-1.2986554382777913,-0.6784954075610896,-0.19343077026910319,-1.252252295374098,0.03936584043441234,2019,0
Coleman Shelton,39316,3,0.11198744573756592,-0.568670230969411,1.0268020073388704,-1.3643386587563828,-2.175667596239462,-0.9969935147839514,-0.9659050129708118,-1.1265297202672373,-1.2985761827963755,0.09357032427038955,0.09313644704662327,-0.3702675282680906,-1.05119208538261,-1.2046468568536068,-0.9531581192278035,-1.312315904387075,0.002679662368191591,-0.685117693813391,-0.15327599320930452,-1.3128182027950466,-1.297757370422304,-1.2986554382777913,-0.6631472069165814,-0.19343077026910319,-1.2878194511771177,-0.22803383178470554,2019,0
Aaron Stinnie,28653,2,0.11198744573756592,-0.568670230969411,1.4597738308261667,-0.5758719815894862,-2.5193548964565933,-0.36112436112932517,-0.9659050129708118,-1.0161264381015205,-1.290218950849391,0.09357032427038955,0.09313644704662327,-1.6948456242721763,-1.05119208538261,-1.1231717431061161,-0.9531581192278035,-1.3267248648217382,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.3272287487817265,-1.2938153306075295,-1.294712578834807,-0.6554731065943272,-0.19343077026910319,-1.3293144662806409,-0.13890060771166624,2019,0
Ryan Hunter,46904,1,0.11198744573756592,0.9097396577118584,-0.05562755137937099,-3.489048862490336,-3.9677513759430756,0.4090833461143059,-0.9659050129708118,-1.0161264381015205,-1.3152906466903447,0.09357032427038955,0.09313644704662327,-3.7045503216576776,-0.6798497726772896,-1.1231717431061161,-0.9531581192278035,-1.3315278516332927,-0.20828456930427738,-0.6521569553871499,-0.15327599320930452,-1.3320322641106197,-1.3095834898666272,-1.3104840166067442,-0.6938436082055978,-0.19343077026910319,-1.3174587476796344,-0.13890060771166624,2019,0
Nick Allegretti,39268,4,0.11198744573756592,-0.568670230969411,-0.05562755137937099,-0.185788467622706,0.9236553789328834,-0.3790361682745262,-0.9659050129708118,-1.2369330024329541,-1.3445409585047903,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3435353186621786,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.344041052432853,-1.3450618481995964,-1.3459697515936024,-0.6887275413240951,-0.19343077026910319,-1.2937473104776211,0.3067655126535302,2019,0
Jeff Allen,7642,3,0.11198744573756592,-0.568670230969411,-0.05562755137937099,-0.7169660185561941,,-0.6656250825977376,-0.9659050129708118,-1.2369330024329541,-1.352898190451775,,,,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3459368120679558,-0.20828456930427738,-0.6800468109785848,-0.15327599320930452,-1.3464428100972996,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.19343077026910319,-1.2878194511771177,0.3067655126535302,2019,0
Nate Herbig,28844,1,0.11198744573756592,-0.568670230969411,0.8103160955952221,0.3951869787107974,,0.5523778032759126,-0.9659050129708118,-1.2369330024329541,-1.352898190451775,,,,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.357944279096842,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,-1.358451598419533,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.19343077026910319,-1.3174587476796344,0.03936584043441234,2019,0
Jordan Roos,12266,1,0.11198744573756592,-0.568670230969411,1.3515308749543427,-0.384980049222764,0.3774380625163707,,-0.9659050129708118,-1.2369330024329541,-1.3487195744782825,0.09357032427038955,0.09313644704662327,1.3653865285648445,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3627472659083963,-0.1871881461370305,-0.685117693813391,-0.15327599320930452,-1.3632551137484261,-1.3490038880143709,-1.3499126110365869,-0.6938436082055978,-0.19343077026910319,-1.3352423255811443,-0.22803383178470554,2019,0
Sean Harlow,11891,1,0.11198744573756592,-0.568670230969411,-1.5710289335849088,-0.384980049222764,,-0.36112436112932517,-0.9659050129708118,-1.2369330024329541,-1.352898190451775,,,,-1.05119208538261,-1.2861219706010973,-0.9531581192278035,-1.3627472659083963,-0.1871881461370305,-0.685117693813391,-0.15327599320930452,-1.3632551137484261,-1.3529459278291451,-1.353855470479571,-0.6938436082055978,-0.19343077026910319,-1.3293144662806409,-0.22803383178470554,2019,1
Austin Corbett,46290,18,0.11198744573756592,-0.568670230969411,1.0268020073388704,0.7271729480442275,-0.19332834677279373,1.1076438247771356,1.141524106238232,0.7503260765499477,1.5637757590458148,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.8055194781439914,0.750755873086168,-0.43278657067608917,1.6175060506611192,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.6173261478298577,1.4971488582527275,1.4968319067980562,2.483233925207604,-0.19343077026910319,1.741316651380075,-0.22803383178470554,2020,0
Elgton Jenkins,46298,18,0.11198744573756592,-0.568670230969411,-0.4885993748666675,0.1876957478774035,0.6106544448065668,-0.21782990396771917,-0.26342863990113047,0.6399227943842309,1.396631120106125,0.09357032427038955,0.09313644704662327,0.6345848204246634,0.8055194781439914,0.3433803043487149,-0.43278657067608917,1.478219433126041,6.057353111368051,1.4116923583790248,0.6023764119291091,1.4780242032919524,1.4143660221424657,1.4140318584953866,-0.6938436082055978,0.5017070994373326,1.5219858572614524,-0.22803383178470554,2020,1
Forrest Lamp,11793,16,0.11198744573756592,-0.568670230969411,1.1350449632106945,-1.2647428679563542,-0.24242653251809804,-1.9015397756165886,3.951429598516957,1.1919392052128148,1.5094537513904156,0.09357032427038955,0.09313644704662327,0.04080843256075884,-0.6798497726772896,1.809932351803546,0.08758497787562512,1.454204499068269,-0.20828456930427738,2.2914905302179225,-0.15327599320930452,1.454006626647486,1.5208010971413737,1.520489063455962,-0.6938436082055978,-0.19343077026910319,1.30265506314283,-0.22803383178470554,2020,1
Andrew Wylie,12333,17,0.11198744573756592,-0.568670230969411,-0.05562755137937099,-1.0074537417229457,-0.739545663189306,-1.1313320683729569,1.8440004793079132,2.7375851555328494,1.7643493257734428,0.09357032427038955,0.09313644704662327,-0.09621688771552432,0.43417716543867113,2.461733261783471,0.08758497787562512,1.454204499068269,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.454006626647486,1.777033685101708,1.7767749272499396,1.8258193309345019,3.890504214256207,0.9173442086101146,-0.13890060771166624,2020,0
Mark Glowinski,9567,17,0.11198744573756592,0.9097396577118584,-0.27211346312301926,0.20429504634407408,0.11353531413535926,-0.029755928943111336,1.141524106238232,1.3023424873785314,1.2336650971399272,0.09357032427038955,0.09313644704662327,0.13215864607828312,0.06283485273335088,1.2396065555711118,0.08758497787562512,1.4397955386336057,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.4395960806608061,1.2448583101071675,1.2444889024470631,2.2939394505920028,-0.19343077026910319,1.6820380583750418,-0.22803383178470554,2020,1
Quenton Nelson,12954,17,0.11198744573756592,3.866559435074397,-0.27211346312301926,1.8974234899445683,1.0525381165143073,1.9674105677467704,0.7902859197033915,-0.2433034629415032,1.2336650971399272,0.09357032427038955,0.09313644704662327,0.7716101407009465,2.2908887289652724,-0.06399526438873818,-0.43278657067608917,1.420583591387388,-0.20828456930427738,2.2357108190350528,0.07062101572059579,1.420382019345233,1.2448583101071675,1.2444889024470631,-0.6938436082055978,-0.19343077026910319,1.6346151839710155,-0.22803383178470554,2020,1
Bradley Bozeman,27934,18,0.11198744573756592,-0.568670230969411,-1.4627859777130847,-0.08619267682267673,-0.16264198068197844,-0.08349135037871366,-0.6146668264359711,0.7503260765499477,0.9996626026243612,0.09357032427038955,0.09313644704662327,0.45188439338961484,0.43417716543867113,0.42485541809620553,0.08758497787562512,1.4157806045758337,-0.20828456930427738,2.250923467539472,-0.15327599320930452,1.4155785040163398,0.9807416425172844,0.9803173197671169,-0.6938436082055978,-0.19343077026910319,2.0199260385037308,-0.22803383178470554,2020,0
Connor Williams,46216,16,0.11198744573756592,-0.568670230969411,-0.8133282424821399,0.5445806649108407,0.11967258735352199,0.6061132247115143,-0.26342863990113047,1.4127457695442482,1.613919150727722,0.09357032427038955,0.09313644704662327,0.26918396635456626,0.43417716543867113,1.158131441823621,1.1283280749790536,1.386962683706507,-0.20828456930427738,2.2204981705306337,-0.15327599320930452,1.38675741204298,1.5602214952891174,1.5599176578858047,-0.6938436082055978,-0.19343077026910319,1.077396409723704,-0.22803383178470554,2020,0
Joel Bitonio,8670,17,0.11198744573756592,-0.568670230969411,-0.9215711983539641,1.7314305052778534,1.291891772022667,1.5912626176975546,0.4390477331685508,0.19830966572136385,1.095770770014683,0.09357032427038955,0.09313644704662327,0.6345848204246634,0.43417716543867113,0.18043007685373366,-0.43278657067608917,1.3365313221851858,-0.20828456930427738,2.1672539007651674,-0.15327599320930452,1.3363205010896004,1.1108289564048388,1.110431681385598,-0.6938436082055978,-0.19343077026910319,1.628687324670512,-0.22803383178470554,2020,1
Nate Davis,46808,17,0.11198744573756592,-0.568670230969411,1.568016786697991,0.5362810156775042,-0.6597611113531864,0.8747903318895253,2.5464768523775945,0.8607293587156645,0.9829481387303923,0.09357032427038955,0.09313644704662327,-0.004866674198000046,0.8055194781439914,1.2396065555711118,0.08758497787562512,1.3341298287794086,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.3339187434251538,0.9728575628877356,0.9724316008811483,2.178827945758191,-0.19343077026910319,1.8302345408876248,-0.22803383178470554,2020,1
Ali Marpet,9494,17,0.11198744573756592,-0.568670230969411,1.4597738308261667,1.3330473420777373,0.42653624826167497,1.492747678398951,2.5464768523775945,-0.6849165916043702,1.3799166562121559,0.09357032427038955,0.09313644704662327,0.7716101407009465,0.06283485273335088,0.017479849358752443,-0.43278657067608917,1.3317283353736313,-0.20828456930427738,2.162183017930361,-0.15327599320930452,1.3315169857607072,1.4025399026981424,1.402203280166434,-0.6938436082055978,-0.19343077026910319,1.1781700178322603,-0.22803383178470554,2020,0
Chris Lindstrom,46692,16,0.11198744573756592,-0.568670230969411,-1.5710289335849088,1.0342599696776495,0.34675169642555537,1.1255556319223352,1.4927622927730726,0.7503260765499477,1.5094537513904156,0.09357032427038955,0.09313644704662327,0.26918396635456626,-0.3085074599719694,1.0766563280761305,1.1283280749790536,1.3293268419678541,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.3291152280962606,1.5010908980675017,1.5007747662410407,2.17626991231744,-0.19343077026910319,1.0240456760191743,-0.22803383178470554,2020,1
Germain Ifedi,10665,17,0.11198744573756592,-0.568670230969411,-1.1380571100976122,0.07150065861070248,0.05829985517189138,-0.16409448253211686,0.4390477331685508,0.8607293587156645,1.5888474548867684,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.8055194781439914,0.750755873086168,0.08758497787562512,1.3125163881274136,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.312302924445134,1.5168590573265992,1.5165462040129776,1.0021325630125606,9.625391639334303,0.9588392237136377,-0.22803383178470554,2020,1
Alex Cappa,66578,17,0.11198744573756592,2.388149546393128,1.4597738308261667,0.2540929417440893,0.17490804631698986,-0.11931496466911501,3.6001914119821166,0.5295195122185141,1.4509531277615242,0.09357032427038955,0.09313644704662327,0.3605341798720905,-0.3085074599719694,1.0766563280761305,-0.9531581192278035,1.2885014540696416,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.2882853478006677,1.493206818437953,1.492889047355072,2.1327833438246664,-0.19343077026910319,0.9351277865116245,-0.22803383178470554,2020,0
Laken Tomlinson,9461,16,0.039371604904249215,-0.568670230969411,1.2432879190825186,1.1753540066443575,-0.15036743424565216,1.5106594855441522,3.951429598516957,0.5295195122185141,1.2169506332459583,0.09357032427038955,0.0557131708467589,0.04080843256075884,-0.3085074599719694,1.402556783066093,0.6079565264273394,1.2596835332003151,-0.20828456930427738,2.083584333990863,-0.15327599320930452,1.2618660134917545,1.1936117925151006,1.1971745891312517,-0.6938436082055978,-0.19343077026910319,1.3145107817438366,-0.22803383178470554,2020,1
Lucas Patrick,11435,18,0.11198744573756592,0.9097396577118584,-0.4885993748666675,0.1876957478774035,-0.10740652171851099,0.18518575679929672,-0.6146668264359711,0.6399227943842309,1.1835217054580203,0.09357032427038955,0.09313644704662327,0.45188439338961484,0.06283485273335088,0.42485541809620553,0.6079565264273394,1.2428730793598746,-0.039513183966302205,-0.12732058198469517,-0.0693146148605919,1.2426519521761814,1.209379951774198,1.2090031674602046,1.4907169501960724,-0.19343077026910319,1.2493043294383002,-0.22803383178470554,2020,0
Dakota Dozier,8772,16,0.11198744573756592,-0.568670230969411,0.16085836036427728,-1.66312603115647,-1.7153721048772326,-1.0507289362195538,2.195238665842754,2.1855687447042658,1.0247342984653147,0.09357032427038955,0.09313644704662327,-0.7356683823381812,2.2908887289652724,2.461733261783471,2.1690711720824822,1.235668599142543,-0.20828456930427738,2.0582299198168315,-0.15327599320930452,1.2354466791828416,1.0674665184423207,1.067060227512771,-0.6938436082055978,-0.19343077026910319,1.4449236863549095,-0.22803383178470554,2020,0
Gabe Jackson,8716,16,0.11198744573756592,0.9097396577118584,0.7020731397233979,-0.07789302758934086,0.32220260355290364,-0.4954629147183307,-0.26342863990113047,1.4127457695442482,1.112485233908652,0.09357032427038955,0.09313644704662327,0.3605341798720905,0.06283485273335088,0.8322309868336586,-0.9531581192278035,1.1852372376212217,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.185009768229462,1.146307314737808,1.1459174163724564,2.020229872431606,-0.19343077026910319,1.2018814550342736,-0.22803383178470554,2020,1
Wes Schweitzer,10829,17,0.11198744573756592,0.9097396577118584,1.6762597425698151,0.3619883817774539,0.4879089804433056,0.02397949249249036,0.4390477331685508,0.7503260765499477,1.4300600478940628,0.09357032427038955,0.09313644704662327,0.1778337528370485,-0.3085074599719694,0.9951812143286398,2.1690711720824822,1.1852372376212217,-0.20828456930427738,1.4192986826312344,-0.15327599320930452,1.185009768229462,1.4025399026981424,1.402203280166434,-0.11572805059578813,-0.19343077026910319,0.8165706005015583,0.3067655126535302,2020,1
David Edwards,35941,16,0.11198744573756592,-0.568670230969411,1.0268020073388704,0.4864831202774902,-0.015347423446064648,0.4269951532595069,1.141524106238232,0.19830966572136385,1.1417355457230978,0.09357032427038955,0.09313644704662327,0.4062092866308559,-0.6798497726772896,0.5063305318436961,0.6079565264273394,1.1107909420421282,-0.20828456930427738,1.9289224075292701,-0.15327599320930452,1.1105552806316161,1.0832346777014181,1.0828316652847079,-0.6938436082055978,-0.19343077026910319,1.1129635655267238,-0.22803383178470554,2020,0
Damien Lewis,81532,17,0.11198744573756592,2.388149546393128,1.3515308749543427,0.5445806649108407,-1.0832329634064375,1.7435129784317611,-0.26342863990113047,1.9647621803728321,1.3172374166097722,0.09357032427038955,0.09313644704662327,-0.05054178095675894,3.404915667081233,1.5655070105610742,1.1283280749790536,1.1035864618247966,1.1840793597340178,-0.685117693813391,-0.15327599320930452,1.1033500076382763,1.2961048276992344,1.2957460752058585,1.7669845617972204,-0.19343077026910319,0.7750755853980351,-0.22803383178470554,2020,1
Jonah Jackson,37070,16,0.11198744573756592,0.9097396577118584,-0.5968423307384917,-0.6339695262228366,-0.8254674882435887,-0.22678580754031968,0.7902859197033915,1.523149051709965,1.2002361693519892,0.09357032427038955,0.09313644704662327,-0.14189199447428322,0.8055194781439914,1.5655070105610742,1.648699623530768,1.050753606897698,-0.20828456930427738,1.4978973665707325,-0.15327599320930452,1.0505113390204501,1.2527423897367163,1.2523746213330316,-0.3229287592966491,-0.19343077026910319,0.7098691330924987,-0.22803383178470554,2020,1
Kevin Zeitler,7032,16,0.11198744573756592,-0.568670230969411,0.4855872279797497,0.10469925554404597,0.24855532493494678,-0.09244725395131416,-0.26342863990113047,1.4127457695442482,1.1041280019616675,0.09357032427038955,0.09313644704662327,0.1778337528370485,0.43417716543867113,0.9951812143286398,0.08758497787562512,1.0435491266803663,-0.20828456930427738,-0.6825822523959879,-0.09730174097682945,1.04330606602711,1.1305391554787105,1.1301459786005192,1.861631799105021,-0.19343077026910319,0.8758491935065914,-0.22803383178470554,2020,1
Dalton Risner,47008,16,0.11198744573756592,-0.568670230969411,-0.7050852866103158,-0.2770846091893994,0.3037907838984138,-0.9253462862031481,1.141524106238232,1.1919392052128148,1.0414487623592839,0.09357032427038955,0.09313644704662327,0.26918396635456626,-1.05119208538261,0.9951812143286398,-0.9531581192278035,1.0339431530572576,-0.20828456930427738,1.847788282172369,-0.15327599320930452,1.0336990353693236,1.059582438812772,1.0591745086268023,-0.6938436082055978,-0.19343077026910319,0.9588392237136377,-0.22803383178470554,2020,1
Joe Thuney,10712,16,0.11198744573756592,-0.568670230969411,0.2691013162361014,0.7935701419109134,0.5185953465341209,0.5523778032759126,-0.26342863990113047,0.19830966572136385,0.6653733247449813,0.09357032427038955,0.09313644704662327,0.45188439338961484,0.06283485273335088,0.09895496310624306,0.08758497787562512,0.9883147783474905,2.4498647497688317,1.4801492766489102,-0.15327599320930452,0.9880656397448373,0.66143641752056,0.6609457048853911,-0.6938436082055978,-0.19343077026910319,1.4449236863549095,-0.22803383178470554,2020,1
Denzelle Good,9688,15,0.11198744573756592,0.9097396577118584,0.7020731397233979,-0.6588684739228436,-0.8131929418072629,-0.5760660468717339,1.4927622927730726,0.9711326408813812,0.8743041234195938,0.09357032427038955,0.09313644704662327,0.04080843256075884,0.8055194781439914,1.0766563280761305,0.08758497787562512,0.9354819234203919,-0.20828456930427738,1.274778521839254,-0.15327599320930452,0.9352269711270111,0.8979588064070225,0.8975172714644473,-0.6938436082055978,3.781888922114576,0.9588392237136377,-0.13890060771166624,2020,0
Justin Pugh,7800,15,0.11198744573756592,-0.568670230969411,-1.679271889456733,0.013403113977351968,0.5983798983702414,-0.11931496466911501,-0.26342863990113047,0.08790638355564709,0.9536978269159465,0.09357032427038955,0.09313644704662327,0.7259350339421812,2.2908887289652724,-0.06399526438873818,-0.43278657067608917,0.9354819234203919,-0.20828456930427738,1.7438351840588393,-0.15327599320930452,0.9352269711270111,0.9846836823320587,0.9842601792101012,-0.6938436082055978,-0.19343077026910319,0.8284263191025649,-0.22803383178470554,2020,0
Zach Fulton,8828,16,0.11198744573756592,2.388149546393128,-0.3803564189948434,-0.13599057222269137,-0.15650470746381528,-0.36112436112932517,-0.6146668264359711,1.7439556160413985,1.3088801846627878,0.09357032427038955,0.09313644704662327,-0.415942635026856,0.06283485273335088,1.8914074655510367,4.770928914841054,0.9234744563915059,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.923218182804778,1.2842787082549112,1.2839174968769058,1.736288160508204,-0.12826159498412484,0.34826971576179655,-0.22803383178470554,2020,1
Matt Feiler,9289,14,0.11198744573756592,-0.568670230969411,0.9185590514670462,0.10469925554404597,0.44494806791616487,-0.2088740003951187,0.4390477331685508,-0.02249689861006967,1.062341842226745,0.09357032427038955,0.09313644704662327,0.6345848204246634,0.43417716543867113,0.09895496310624306,0.08758497787562512,0.8850505618990706,-0.20828456930427738,1.6880554728759696,-0.15327599320930452,0.8847900601736317,1.0950607971457413,1.0946602436136608,-0.6938436082055978,-0.17170771184077707,0.5379612133779026,-0.22803383178470554,2020,0
David DeCastro,7640,14,0.11198744573756592,-0.568670230969411,0.9185590514670462,0.129598203244053,0.985028111114514,-1.1044643576551554,-0.26342863990113047,0.5295195122185141,1.2253078651929428,0.09357032427038955,0.09313644704662327,0.6802599271834222,-0.3085074599719694,0.18043007685373366,-0.9531581192278035,0.8778460816817389,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8775847871802918,1.2645685091810392,1.2642031996619845,1.695359625456182,-0.19343077026910319,0.2652796855547502,-0.22803383178470554,2020,1
Brandon Scherff,9438,14,0.11198744573756592,0.9097396577118584,1.6762597425698151,1.7978276991445392,1.0954990290414488,1.6629098462783574,-0.26342863990113047,0.5295195122185141,1.0247342984653147,0.09357032427038955,0.09313644704662327,0.4062092866308559,0.06283485273335088,0.42485541809620553,0.6079565264273394,0.865838614652853,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8655759988580586,0.9846836823320587,0.9842601792101012,1.6825694582524253,-0.19343077026910319,0.6565183993879689,-0.22803383178470554,2020,1
Rodger Saffold,5558,16,0.11198744573756592,-0.568670230969411,1.568016786697991,0.6773750526442123,-0.45109382193564246,1.188246956930538,0.7902859197033915,-0.2433034629415032,0.6277657809835511,0.09357032427038955,0.09313644704662327,0.31485907311333167,0.43417716543867113,0.18043007685373366,1.1283280749790536,0.8490281608124125,-0.20828456930427738,1.6500238516149222,-0.15327599320930452,0.8487636952069321,0.6220160193728164,0.6215171104555484,-0.6938436082055978,-0.19343077026910319,1.1603864399307504,-0.22803383178470554,2020,0
A.J. Cann,9500,15,0.11198744573756592,-0.568670230969411,-0.16387050725119512,0.3619883817774539,0.5615562590612625,-0.18200628967731783,0.08780954663371016,0.5295195122185141,1.1835217054580203,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.06283485273335088,0.42485541809620553,0.08758497787562512,0.8418236805950808,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8415584222135921,1.146307314737808,1.1459174163724564,1.6569891238449115,-0.19343077026910319,0.3541975750622999,-0.22803383178470554,2020,1
John Miller,9514,14,0.11198744573756592,0.9097396577118584,-1.2463000659694363,-0.2853842584227347,-0.11968106815483684,-0.3790361682745262,0.7902859197033915,0.8607293587156645,0.9369833630219775,0.09357032427038955,0.09313644704662327,0.13215864607828312,1.1768617908493118,0.9137061005811492,0.6079565264273394,0.820210239943086,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8199426032335723,0.9373792045547663,0.93694586589429,1.6339668228781492,-0.19343077026910319,0.6150233842844456,-0.22803383178470554,2020,1
Andrus Peat,9446,15,0.11198744573756592,0.9097396577118584,0.37734427210792554,-0.22728671378938478,-0.4449565487174793,-0.19096219324991834,2.5464768523775945,0.4191162300527974,0.8074462678437179,0.09357032427038955,0.09313644704662327,-0.09621688771552432,0.43417716543867113,1.0766563280761305,1.1283280749790536,0.8106042663199772,-0.20828456930427738,1.6119922303538747,-0.15327599320930452,0.8103355725757857,0.7796976119637913,0.7792314881749192,-0.6938436082055978,-0.19343077026910319,0.8284263191025649,-0.22803383178470554,2020,0
Nick Allegretti,39268,15,0.039371604904249215,0.9097396577118584,-0.05562755137937099,0.11299890477738125,-0.6413492916986969,0.5523778032759126,1.141524106238232,1.4127457695442482,1.0414487623592839,0.09357032427038955,0.0557131708467589,0.08648353931952422,0.43417716543867113,1.2396065555711118,-0.43278657067608917,0.7913923190737595,-0.20828456930427738,1.5841023747624399,-0.15327599320930452,0.7935232689246593,1.0319881601093512,1.0355173519688967,-0.6938436082055978,-0.19343077026910319,0.40162044946632636,0.12849906450745163,2020,0
Nate Herbig,28844,14,0.11198744573756592,-0.568670230969411,0.8103160955952221,0.5445806649108407,0.4572226143524903,0.4807305746951099,-0.9659050129708118,0.8607293587156645,0.9745909067834078,0.09357032427038955,0.09313644704662327,0.4062092866308559,0.43417716543867113,0.42485541809620553,0.08758497787562512,0.7817863454506506,-0.16609172296978358,0.1921450366081034,-0.15327599320930452,0.781514480602426,0.9965098017763818,0.996088757539054,0.700284617003899,-0.19343077026910319,0.4312597459688429,-0.22803383178470554,2020,0
Chris Reed,9830,14,0.11198744573756592,0.9097396577118584,-1.2463000659694363,-0.13599057222269137,-0.6229374720442079,0.28370069609790155,-0.26342863990113047,0.5295195122185141,0.8784827393930861,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.06283485273335088,0.2619051906012243,-0.43278657067608917,0.7769833586390962,-0.20828456930427738,1.5764960505102303,-0.15327599320930452,0.7767109652735328,0.8821906471479251,0.8817458336925101,-0.6938436082055978,-0.19343077026910319,0.5913119470824324,-0.22803383178470554,2020,0
Cesar Ruiz,59857,16,0.11198744573756592,-0.568670230969411,0.37734427210792554,-0.899558301689581,-1.3716848046601016,-0.6298014683073362,1.141524106238232,1.081535923047098,0.5483720774871984,0.09357032427038955,0.09313644704662327,-0.004866674198000046,-0.3085074599719694,0.9137061005811492,-0.9531581192278035,0.7577714113928785,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.7574969039579597,0.5431752230773288,0.542659921595863,1.5674579534186135,-0.19343077026910319,1.0536849725216908,-0.22803383178470554,2020,0
Ereck Flowers,9442,14,0.11198744573756592,-0.568670230969411,0.052615404492453145,0.10469925554404597,0.5615562590612625,-0.5312865290087321,0.08780954663371016,0.08790638355564709,0.7614814921353031,0.09357032427038955,0.09313644704662327,0.22350885959580738,0.06283485273335088,0.3433803043487149,1.648699623530768,0.692931089436894,-0.20828456930427738,1.4852201594837167,-0.15327599320930452,0.6926494470179002,0.7718135323342425,0.7713457692889506,-0.6938436082055978,-0.19343077026910319,0.5498169319789092,-0.22803383178470554,2020,1
James Carpenter,6177,13,0.11198744573756592,-0.568670230969411,-1.5710289335849088,-0.7086663693228583,-0.1687792539001416,-1.1044643576551554,0.7902859197033915,0.7503260765499477,0.7447670282413341,0.09357032427038955,0.09313644704662327,0.04080843256075884,-0.6798497726772896,0.8322309868336586,0.6079565264273394,0.6184847938578004,-0.20828456930427738,1.4091569169616216,-0.15327599320930452,0.6181949594200543,0.7323931341864988,0.7319171748591079,-0.6938436082055978,-0.19343077026910319,0.4253318866683396,-0.22803383178470554,2020,0
Wyatt Teller,46131,13,0.11198744573756592,-0.568670230969411,-0.9215711983539641,2.287507003911349,-0.27311289860891336,2.648059239264398,-0.6146668264359711,0.4191162300527974,0.34779851075957047,0.09357032427038955,0.09313644704662327,0.13215864607828312,1.1768617908493118,0.2619051906012243,0.6079565264273394,0.6160833004520233,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.6157932017556077,0.35789935178293325,0.3573455277756022,1.4165339804142827,-0.19343077026910319,0.982550660915651,-0.22803383178470554,2020,1
Ike Boettger,46918,14,0.11198744573756592,-0.568670230969411,-1.3545430218412606,0.05490136014403074,-0.32834835757238123,0.35534792467870424,0.08780954663371016,1.523149051709965,0.8074462678437179,0.09357032427038955,0.09313644704662327,0.13215864607828312,0.06283485273335088,0.9951812143286398,-0.9531581192278035,0.5800608993653651,-0.20828456930427738,1.3508417643613488,-0.15327599320930452,0.5797668367889081,0.8191180101115351,0.8186600826047619,-0.6759373741203382,-0.19343077026910319,0.20007323324921372,-0.22803383178470554,2020,0
